City,Country,Region,Year,AvgCelsiusTemp
Abidjan,Ivory Coast,Africa,1995,26.98717032967032
Abidjan,Ivory Coast,Africa,1996,26.952314049586793
Abidjan,Ivory Coast,Africa,1997,26.825083798882673
Abidjan,Ivory Coast,Africa,1998,27.2853462603878
Abidjan,Ivory Coast,Africa,1999,26.98506134969326
Abidjan,Ivory Coast,Africa,2000,26.605157593123213
Abidjan,Ivory Coast,Africa,2001,26.640638888888873
Abidjan,Ivory Coast,Africa,2002,26.903754266211603
Abidjan,Ivory Coast,Africa,2003,26.824850498338876
Abidjan,Ivory Coast,Africa,2004,26.984928366762173
Abidjan,Ivory Coast,Africa,2005,26.980493150684936
Abidjan,Ivory Coast,Africa,2006,25.945576923076935
Abidjan,Ivory Coast,Africa,2007,25.143928571428575
Abidjan,Ivory Coast,Africa,2008,26.471460055096422
Abidjan,Ivory Coast,Africa,2009,25.9135989010989
Abidjan,Ivory Coast,Africa,2010,26.980739726027416
Abidjan,Ivory Coast,Africa,2011,26.038119658119655
Abidjan,Ivory Coast,Africa,2012,26.585519125683078
Abidjan,Ivory Coast,Africa,2013,26.829561643835603
Abidjan,Ivory Coast,Africa,2014,26.83596153846155
Abidjan,Ivory Coast,Africa,2015,27.011648351648336
Abidjan,Ivory Coast,Africa,2016,27.393774104683185
Abidjan,Ivory Coast,Africa,2017,27.363698630137012
Abidjan,Ivory Coast,Africa,2018,27.439889196675924
Abidjan,Ivory Coast,Africa,2019,27.509694444444445
Abilene,US,North America,1995,17.44317808219177
Abilene,US,North America,1996,17.4427450980392
Abilene,US,North America,1997,16.9825205479452
Abilene,US,North America,1998,19.228670360110815
Abilene,US,North America,1999,18.91912087912089
Abilene,US,North America,2000,18.944153005464493
Abilene,US,North America,2001,18.048739726027396
Abilene,US,North America,2002,17.290443213296395
Abilene,US,North America,2003,18.010110192837455
Abilene,US,North America,2004,17.35068306010929
Abilene,US,North America,2005,18.191232876712327
Abilene,US,North America,2006,19.162876712328764
Abilene,US,North America,2007,17.36939393939394
Abilene,US,North America,2008,18.06308539944903
Abilene,US,North America,2009,17.991428571428568
Abilene,US,North America,2010,17.961095890410963
Abilene,US,North America,2011,19.63041095890411
Abilene,US,North America,2012,19.537759562841533
Abilene,US,North America,2013,18.063835616438343
Abilene,US,North America,2014,18.39438356164384
Abilene,US,North America,2015,18.402390109890117
Abilene,US,North America,2016,18.763825136612002
Abilene,US,North America,2017,18.389726027397252
Abilene,US,North America,2018,18.013643835616445
Abilene,US,North America,2019,18.513232876712323
Abu Dhabi,United Arab Emirates,Middle East,1995,27.043287671232896
Abu Dhabi,United Arab Emirates,Middle East,1996,27.671010928961728
Abu Dhabi,United Arab Emirates,Middle East,1997,27.118931506849314
Abu Dhabi,United Arab Emirates,Middle East,1998,28.73922437673132
Abu Dhabi,United Arab Emirates,Middle East,1999,28.58980769230767
Abu Dhabi,United Arab Emirates,Middle East,2000,28.123743169398924
Abu Dhabi,United Arab Emirates,Middle East,2001,28.001424657534287
Abu Dhabi,United Arab Emirates,Middle East,2002,28.25750692520775
Abu Dhabi,United Arab Emirates,Middle East,2003,28.52342465753424
Abu Dhabi,United Arab Emirates,Middle East,2004,28.35379781420764
Abu Dhabi,United Arab Emirates,Middle East,2005,27.976657534246574
Abu Dhabi,United Arab Emirates,Middle East,2006,27.797527472527484
Abu Dhabi,United Arab Emirates,Middle East,2007,27.966895604395585
Abu Dhabi,United Arab Emirates,Middle East,2008,27.492774725274707
Abu Dhabi,United Arab Emirates,Middle East,2009,28.093571428571426
Abu Dhabi,United Arab Emirates,Middle East,2010,28.78016438356165
Abu Dhabi,United Arab Emirates,Middle East,2011,28.5149315068493
Abu Dhabi,United Arab Emirates,Middle East,2012,28.495737704918014
Abu Dhabi,United Arab Emirates,Middle East,2013,28.15797260273974
Abu Dhabi,United Arab Emirates,Middle East,2014,28.29225274725273
Abu Dhabi,United Arab Emirates,Middle East,2015,29.32461538461537
Abu Dhabi,United Arab Emirates,Middle East,2016,28.79897790055249
Abu Dhabi,United Arab Emirates,Middle East,2017,29.36824657534251
Abu Dhabi,United Arab Emirates,Middle East,2018,29.428088642659272
Abu Dhabi,United Arab Emirates,Middle East,2019,28.97183844011143
Addis Ababa,Ethiopia,Africa,1995,16.829166666666666
Addis Ababa,Ethiopia,Africa,1996,16.477337110481578
Addis Ababa,Ethiopia,Africa,1997,17.153105590062115
Addis Ababa,Ethiopia,Africa,1998,16.893068181818162
Addis Ababa,Ethiopia,Africa,1999,17.018238993710685
Addis Ababa,Ethiopia,Africa,2000,16.965037313432838
Addis Ababa,Ethiopia,Africa,2001,17.729134615384613
Addis Ababa,Ethiopia,Africa,2002,18.975178571428565
Addis Ababa,Ethiopia,Africa,2003,17.86
Addis Ababa,Ethiopia,Africa,2004,17.469199999999997
Addis Ababa,Ethiopia,Africa,2005,17.876319218241044
Addis Ababa,Ethiopia,Africa,2006,17.71499999999999
Addis Ababa,Ethiopia,Africa,2007,16.98522580645161
Addis Ababa,Ethiopia,Africa,2008,17.302054794520554
Addis Ababa,Ethiopia,Africa,2009,17.075794871794873
Addis Ababa,Ethiopia,Africa,2010,16.35452380952381
Addis Ababa,Ethiopia,Africa,2011,17.10643059490086
Addis Ababa,Ethiopia,Africa,2012,16.937696629213498
Addis Ababa,Ethiopia,Africa,2013,17.2132777777778
Addis Ababa,Ethiopia,Africa,2014,17.573837209302326
Addis Ababa,Ethiopia,Africa,2015,17.83095522388061
Addis Ababa,Ethiopia,Africa,2016,17.279277777777775
Addis Ababa,Ethiopia,Africa,2017,16.918277777777774
Addis Ababa,Ethiopia,Africa,2018,16.733822525597258
Addis Ababa,Ethiopia,Africa,2019,17.288530259365988
Akron Canton,US,North America,1995,9.606602739726027
Akron Canton,US,North America,1996,8.917377049180322
Akron Canton,US,North America,1997,9.204273972602744
Akron Canton,US,North America,1998,11.56365650969529
Akron Canton,US,North America,1999,10.569890109890116
Akron Canton,US,North America,2000,9.584262295081967
Akron Canton,US,North America,2001,10.602958904109588
Akron Canton,US,North America,2002,10.467166666666666
Akron Canton,US,North America,2003,9.565867768595036
Akron Canton,US,North America,2004,9.73838797814207
Akron Canton,US,North America,2005,10.169123287671239
Akron Canton,US,North America,2006,10.73109589041096
Akron Canton,US,North America,2007,10.41486263736264
Akron Canton,US,North America,2008,9.56186813186814
Akron Canton,US,North America,2009,9.767912087912084
Akron Canton,US,North America,2010,10.57087671232877
Akron Canton,US,North America,2011,10.806082191780826
Akron Canton,US,North America,2012,12.00800546448088
Akron Canton,US,North America,2013,10.408164383561651
Akron Canton,US,North America,2014,9.598273972602748
Akron Canton,US,North America,2015,11.070630136986303
Akron Canton,US,North America,2016,11.683060109289615
Akron Canton,US,North America,2017,11.811671232876725
Akron Canton,US,North America,2018,11.242356164383557
Akron Canton,US,North America,2019,11.399342465753422
Albany,US,North America,1995,9.314657534246573
Albany,US,North America,1996,8.610546448087435
Albany,US,North America,1997,8.590602739726029
Albany,US,North America,1998,10.69797783933518
Albany,US,North America,1999,9.94532967032967
Albany,US,North America,2000,8.511174863387984
Albany,US,North America,2001,10.012547945205485
Albany,US,North America,2002,9.816027777777775
Albany,US,North America,2003,8.720274725274733
Albany,US,North America,2004,9.001420765027321
Albany,US,North America,2005,9.666986301369864
Albany,US,North America,2006,10.411095890410955
Albany,US,North America,2007,9.323489010989007
Albany,US,North America,2008,9.53538461538462
Albany,US,North America,2009,8.899175824175817
Albany,US,North America,2010,10.27868493150685
Albany,US,North America,2011,10.13421917808219
Albany,US,North America,2012,10.947021857923499
Albany,US,North America,2013,9.444657534246572
Albany,US,North America,2014,9.173424657534246
Albany,US,North America,2015,9.9612602739726
Albany,US,North America,2016,10.698387978142073
Albany,US,North America,2017,10.22169863013699
Albany,US,North America,2018,10.269260273972604
Albany,US,North America,2019,9.866383561643843
Albuquerque,US,North America,1995,15.003945205479456
Albuquerque,US,North America,1996,14.713221288515403
Albuquerque,US,North America,1997,13.427616438356166
Albuquerque,US,North America,1998,14.16207756232687
Albuquerque,US,North America,1999,14.157252747252734
Albuquerque,US,North America,2000,14.687103825136601
Albuquerque,US,North America,2001,14.617260273972597
Albuquerque,US,North America,2002,14.414875346260391
Albuquerque,US,North America,2003,15.143608815427003
Albuquerque,US,North America,2004,14.031612021857942
Albuquerque,US,North America,2005,14.722383561643843
Albuquerque,US,North America,2006,14.428383561643837
Albuquerque,US,North America,2007,14.3298347107438
Albuquerque,US,North America,2008,14.091456043956049
Albuquerque,US,North America,2009,14.450631868131865
Albuquerque,US,North America,2010,14.571643835616433
Albuquerque,US,North America,2011,14.616767123287666
Albuquerque,US,North America,2012,15.472158469945343
Albuquerque,US,North America,2013,14.195041095890419
Albuquerque,US,North America,2014,14.887369863013697
Albuquerque,US,North America,2015,14.614328767123286
Albuquerque,US,North America,2016,15.0520218579235
Albuquerque,US,North America,2017,15.514383561643838
Albuquerque,US,North America,2018,15.122054794520546
Albuquerque,US,North America,2019,14.092164383561625
Algiers,Algeria,Africa,1995,18.00570247933882
Algiers,Algeria,Africa,1996,17.51675824175823
Algiers,Algeria,Africa,1997,18.292493150684926
Algiers,Algeria,Africa,1998,17.56634349030471
Algiers,Algeria,Africa,1999,18.290879120879126
Algiers,Algeria,Africa,2000,17.87937158469944
Algiers,Algeria,Africa,2001,18.149835616438338
Algiers,Algeria,Africa,2002,17.852880886426583
Algiers,Algeria,Africa,2003,18.607252747252726
Algiers,Algeria,Africa,2004,17.826229508196725
Algiers,Algeria,Africa,2005,17.173972602739735
Algiers,Algeria,Africa,2006,18.294054794520537
Algiers,Algeria,Africa,2007,17.562582417582433
Algiers,Algeria,Africa,2008,17.765260273972608
Algiers,Algeria,Africa,2009,18.171263736263743
Algiers,Algeria,Africa,2010,17.92698630136986
Algiers,Algeria,Africa,2011,18.3113698630137
Algiers,Algeria,Africa,2012,17.939153005464494
Algiers,Algeria,Africa,2013,17.613753424657542
Algiers,Algeria,Africa,2014,18.692857142857147
Algiers,Algeria,Africa,2015,18.30206043956045
Algiers,Algeria,Africa,2016,18.506325966850827
Algiers,Algeria,Africa,2017,18.330849315068495
Algiers,Algeria,Africa,2018,18.010972222222215
Algiers,Algeria,Africa,2019,18.329080779944277
Allentown,US,North America,1995,11.276547945205488
Allentown,US,North America,1996,10.044849315068499
Allentown,US,North America,1997,10.410821917808219
Allentown,US,North America,1998,12.727562326869803
Allentown,US,North America,1999,11.574285714285715
Allentown,US,North America,2000,10.308750000000002
Allentown,US,North America,2001,11.259917808219178
Allentown,US,North America,2002,11.615388888888878
Allentown,US,North America,2003,10.681648351648338
Allentown,US,North America,2004,11.061065573770485
Allentown,US,North America,2005,11.409315068493145
Allentown,US,North America,2006,12.170821917808228
Allentown,US,North America,2007,11.390879120879115
Allentown,US,North America,2008,11.02752747252748
Allentown,US,North America,2009,10.69994505494506
Allentown,US,North America,2010,11.856986301369876
Allentown,US,North America,2011,12.084410958904103
Allentown,US,North America,2012,12.571123287671227
Allentown,US,North America,2013,11.248465753424666
Allentown,US,North America,2014,10.592410958904116
Allentown,US,North America,2015,11.75578082191781
Allentown,US,North America,2016,12.538852459016399
Allentown,US,North America,2017,12.368383561643846
Allentown,US,North America,2018,12.273150684931496
Allentown,US,North America,2019,12.464356164383542
Almaty,Kazakhstan,Asia,1995,9.22819178082192
Almaty,Kazakhstan,Asia,1996,8.180765027322401
Almaty,Kazakhstan,Asia,1997,10.044054794520557
Almaty,Kazakhstan,Asia,1998,9.349778393351793
Almaty,Kazakhstan,Asia,1999,9.91373626373627
Almaty,Kazakhstan,Asia,2000,10.009644808743172
Almaty,Kazakhstan,Asia,2001,9.979041095890416
Almaty,Kazakhstan,Asia,2002,10.118614958448756
Almaty,Kazakhstan,Asia,2003,8.92526027397261
Almaty,Kazakhstan,Asia,2004,10.066038251366122
Almaty,Kazakhstan,Asia,2005,9.604520547945206
Almaty,Kazakhstan,Asia,2006,10.17082191780822
Almaty,Kazakhstan,Asia,2007,9.840550964187324
Almaty,Kazakhstan,Asia,2008,10.014532967032965
Almaty,Kazakhstan,Asia,2009,9.483818681318684
Almaty,Kazakhstan,Asia,2010,9.513863013698625
Almaty,Kazakhstan,Asia,2011,9.155506849315065
Almaty,Kazakhstan,Asia,2012,8.816530054644806
Almaty,Kazakhstan,Asia,2013,10.732136986301372
Almaty,Kazakhstan,Asia,2014,9.961267217630853
Almaty,Kazakhstan,Asia,2015,11.845741758241765
Almaty,Kazakhstan,Asia,2016,11.481108033240988
Almaty,Kazakhstan,Asia,2017,11.1845205479452
Almaty,Kazakhstan,Asia,2018,10.517242339832876
Almaty,Kazakhstan,Asia,2019,11.733481894150424
Amarillo,US,North America,1995,13.620191780821916
Amarillo,US,North America,1996,13.772770083102499
Amarillo,US,North America,1997,12.760657534246576
Amarillo,US,North America,1998,14.823047091412741
Amarillo,US,North America,1999,13.978489010988998
Amarillo,US,North America,2000,14.54057377049182
Amarillo,US,North America,2001,14.810767123287684
Amarillo,US,North America,2002,13.676260387811634
Amarillo,US,North America,2003,14.327225274725276
Amarillo,US,North America,2004,13.845546448087426
Amarillo,US,North America,2005,13.918794520547939
Amarillo,US,North America,2006,14.346054794520537
Amarillo,US,North America,2007,13.947994505494517
Amarillo,US,North America,2008,13.984986301369869
Amarillo,US,North America,2009,13.698104395604398
Amarillo,US,North America,2010,14.065150684931506
Amarillo,US,North America,2011,15.272958904109574
Amarillo,US,North America,2012,16.038852459016386
Amarillo,US,North America,2013,14.359835616438358
Amarillo,US,North America,2014,14.119780821917807
Amarillo,US,North America,2015,14.454739726027393
Amarillo,US,North America,2016,15.161502732240447
Amarillo,US,North America,2017,14.923287671232881
Amarillo,US,North America,2018,14.793643835616427
Amarillo,US,North America,2019,14.113123287671218
Amman,Jordan,Middle East,1995,17.383397260273988
Amman,Jordan,Middle East,1996,17.994234972677592
Amman,Jordan,Middle East,1997,17.007041095890404
Amman,Jordan,Middle East,1998,18.590720221606624
Amman,Jordan,Middle East,1999,18.299532967032984
Amman,Jordan,Middle East,2000,17.701366120218577
Amman,Jordan,Middle East,2001,18.41671232876713
Amman,Jordan,Middle East,2002,17.749196675900286
Amman,Jordan,Middle East,2003,17.726401098901086
Amman,Jordan,Middle East,2004,17.922158469945376
Amman,Jordan,Middle East,2005,17.99534246575343
Amman,Jordan,Middle East,2006,17.92865753424658
Amman,Jordan,Middle East,2007,18.133736263736264
Amman,Jordan,Middle East,2008,18.450767123287672
Amman,Jordan,Middle East,2009,18.357390109890108
Amman,Jordan,Middle East,2010,20.09904109589042
Amman,Jordan,Middle East,2011,17.664465753424654
Amman,Jordan,Middle East,2012,18.686475409836067
Amman,Jordan,Middle East,2013,18.235895316804385
Amman,Jordan,Middle East,2014,18.585549450549443
Amman,Jordan,Middle East,2015,18.470549450549456
Amman,Jordan,Middle East,2016,18.88132596685083
Amman,Jordan,Middle East,2017,18.743753424657537
Amman,Jordan,Middle East,2018,19.238088642659296
Amman,Jordan,Middle East,2019,18.44701949860723
Amsterdam,The Netherlands,Europe,1995,10.495917808219177
Amsterdam,The Netherlands,Europe,1996,8.582759562841524
Amsterdam,The Netherlands,Europe,1997,10.271123287671236
Amsterdam,The Netherlands,Europe,1998,10.623656509695287
Amsterdam,The Netherlands,Europe,1999,11.142829670329675
Amsterdam,The Netherlands,Europe,2000,11.02150273224043
Amsterdam,The Netherlands,Europe,2001,10.64065753424658
Amsterdam,The Netherlands,Europe,2002,10.890027700831027
Amsterdam,The Netherlands,Europe,2003,10.706027397260272
Amsterdam,The Netherlands,Europe,2004,10.710519125683067
Amsterdam,The Netherlands,Europe,2005,10.971397260273982
Amsterdam,The Netherlands,Europe,2006,11.35676712328767
Amsterdam,The Netherlands,Europe,2007,11.444093406593401
Amsterdam,The Netherlands,Europe,2008,10.826657534246573
Amsterdam,The Netherlands,Europe,2009,10.727060439560441
Amsterdam,The Netherlands,Europe,2010,9.228657534246576
Amsterdam,The Netherlands,Europe,2011,11.045589041095887
Amsterdam,The Netherlands,Europe,2012,10.404562841530053
Amsterdam,The Netherlands,Europe,2013,9.962684931506855
Amsterdam,The Netherlands,Europe,2014,11.849917582417582
Amsterdam,The Netherlands,Europe,2015,11.037087912087912
Amsterdam,The Netherlands,Europe,2016,11.004419889502758
Amsterdam,The Netherlands,Europe,2017,11.172410958904116
Amsterdam,The Netherlands,Europe,2018,11.582055555555556
Amsterdam,The Netherlands,Europe,2019,11.373091922005566
Anchorage,US,North America,1995,3.075506849315067
Anchorage,US,North America,1996,1.6855464480874318
Anchorage,US,North America,1997,3.611205479452053
Anchorage,US,North America,1998,3.2053185595567872
Anchorage,US,North America,1999,1.5980494505494494
Anchorage,US,North America,2000,3.5160382513661204
Anchorage,US,North America,2001,3.043123287671233
Anchorage,US,North America,2002,4.006786703601106
Anchorage,US,North America,2003,4.096301369863016
Anchorage,US,North America,2004,3.797049180327871
Anchorage,US,North America,2005,4.1818904109589035
Anchorage,US,North America,2006,2.2919178082191816
Anchorage,US,North America,2007,2.8052747252747214
Anchorage,US,North America,2008,1.5887362637362632
Anchorage,US,North America,2009,2.6301098901098894
Anchorage,US,North America,2010,3.1309863013698584
Anchorage,US,North America,2011,2.7809863013698637
Anchorage,US,North America,2012,1.6730054644808752
Anchorage,US,North America,2013,3.6733150684931486
Anchorage,US,North America,2014,4.9008493150684975
Anchorage,US,North America,2015,4.534191780821916
Anchorage,US,North America,2016,5.344262295081963
Anchorage,US,North America,2017,3.2879726027397256
Anchorage,US,North America,2018,4.907671232876714
Anchorage,US,North America,2019,6.008657534246573
Ankara,Turkey,Middle East,1995,10.069890410958909
Ankara,Turkey,Middle East,1996,10.320628415300549
Ankara,Turkey,Middle East,1997,9.186328767123278
Ankara,Turkey,Middle East,1998,11.129279778393354
Ankara,Turkey,Middle East,1999,10.862609890109892
Ankara,Turkey,Middle East,2000,9.471721311475404
Ankara,Turkey,Middle East,2001,11.539232876712331
Ankara,Turkey,Middle East,2002,9.983019390581713
Ankara,Turkey,Middle East,2003,10.788383561643842
Ankara,Turkey,Middle East,2004,10.136502732240436
Ankara,Turkey,Middle East,2005,10.484191780821911
Ankara,Turkey,Middle East,2006,10.395890410958902
Ankara,Turkey,Middle East,2007,11.495741758241763
Ankara,Turkey,Middle East,2008,10.555302197802197
Ankara,Turkey,Middle East,2009,10.976510989010992
Ankara,Turkey,Middle East,2010,12.45887671232876
Ankara,Turkey,Middle East,2011,9.81312328767123
Ankara,Turkey,Middle East,2012,10.829781420765032
Ankara,Turkey,Middle East,2013,11.122739726027389
Ankara,Turkey,Middle East,2014,12.119670329670333
Ankara,Turkey,Middle East,2015,11.126318681318677
Ankara,Turkey,Middle East,2016,11.256270718232056
Ankara,Turkey,Middle East,2017,10.992054794520548
Ankara,Turkey,Middle East,2018,12.650664819944604
Ankara,Turkey,Middle East,2019,11.56949860724235
Antananarivo,Madagascar,Africa,1995,19.01963988919668
Antananarivo,Madagascar,Africa,1996,18.740934065934074
Antananarivo,Madagascar,Africa,1997,19.369682997118158
Antananarivo,Madagascar,Africa,1998,18.511345029239777
Antananarivo,Madagascar,Africa,1999,18.409626436781604
Antananarivo,Madagascar,Africa,2000,18.39685131195335
Antananarivo,Madagascar,Africa,2001,19.00367123287672
Antananarivo,Madagascar,Africa,2002,18.849889196675907
Antananarivo,Madagascar,Africa,2003,18.812912087912082
Antananarivo,Madagascar,Africa,2004,18.529945355191263
Antananarivo,Madagascar,Africa,2005,18.631452054794515
Antananarivo,Madagascar,Africa,2006,18.5709589041096
Antananarivo,Madagascar,Africa,2007,18.63917127071823
Antananarivo,Madagascar,Africa,2008,18.43460273972604
Antananarivo,Madagascar,Africa,2009,18.820329670329677
Antananarivo,Madagascar,Africa,2010,19.22819178082191
Antananarivo,Madagascar,Africa,2011,19.255643835616443
Antananarivo,Madagascar,Africa,2012,12.446775956284169
Antananarivo,Madagascar,Africa,2013,17.980356164383565
Antananarivo,Madagascar,Africa,2014,19.049340659340658
Antananarivo,Madagascar,Africa,2015,19.010521978021966
Antananarivo,Madagascar,Africa,2016,18.69947513812155
Antananarivo,Madagascar,Africa,2017,19.002712328767124
Antananarivo,Madagascar,Africa,2018,18.883646408839773
Antananarivo,Madagascar,Africa,2019,19.554986072423397
Ashabad,Turkmenistan,Asia,1995,17.483863013698635
Ashabad,Turkmenistan,Asia,1996,16.39093150684932
Ashabad,Turkmenistan,Asia,1997,17.24342465753425
Ashabad,Turkmenistan,Asia,1998,18.031258503401354
Ashabad,Turkmenistan,Asia,1999,18.00373626373626
Ashabad,Turkmenistan,Asia,2000,17.901994535519123
Ashabad,Turkmenistan,Asia,2001,17.937342465753446
Ashabad,Turkmenistan,Asia,2002,17.38445983379502
Ashabad,Turkmenistan,Asia,2003,16.814630136986313
Ashabad,Turkmenistan,Asia,2004,17.65628415300547
Ashabad,Turkmenistan,Asia,2005,17.979972602739714
Ashabad,Turkmenistan,Asia,2006,17.893123287671234
Ashabad,Turkmenistan,Asia,2007,17.379258241758233
Ashabad,Turkmenistan,Asia,2008,17.39304945054945
Ashabad,Turkmenistan,Asia,2009,17.40749999999999
Ashabad,Turkmenistan,Asia,2010,18.54473972602738
Ashabad,Turkmenistan,Asia,2011,17.131287671232865
Ashabad,Turkmenistan,Asia,2012,17.46959016393442
Ashabad,Turkmenistan,Asia,2013,18.4397808219178
Ashabad,Turkmenistan,Asia,2014,17.740549450549448
Ashabad,Turkmenistan,Asia,2015,18.364203296703295
Ashabad,Turkmenistan,Asia,2016,18.229254143646394
Ashabad,Turkmenistan,Asia,2017,18.054301369863015
Ashabad,Turkmenistan,Asia,2018,18.583416666666665
Ashabad,Turkmenistan,Asia,2019,18.441030640668505
Asheville,US,North America,1995,12.791917808219168
Asheville,US,North America,1996,11.58126074498567
Asheville,US,North America,1997,12.172465753424651
Asheville,US,North America,1998,14.011080332409982
Asheville,US,North America,1999,13.474999999999994
Asheville,US,North America,2000,12.621256830601098
Asheville,US,North America,2001,13.330383561643828
Asheville,US,North America,2002,13.431966759002764
Asheville,US,North America,2003,12.634340659340657
Asheville,US,North America,2004,13.146366120218572
Asheville,US,North America,2005,13.00564383561643
Asheville,US,North America,2006,12.945307262569836
Asheville,US,North America,2007,13.537280219780223
Asheville,US,North America,2008,12.897417582417592
Asheville,US,North America,2009,12.609725274725278
Asheville,US,North America,2010,12.49709589041096
Asheville,US,North America,2011,13.793808219178073
Asheville,US,North America,2012,14.15265027322404
Asheville,US,North America,2013,12.812356164383564
Asheville,US,North America,2014,12.685342465753426
Asheville,US,North America,2015,14.16668493150686
Asheville,US,North America,2016,14.263114754098353
Asheville,US,North America,2017,14.299945205479458
Asheville,US,North America,2018,14.10717808219178
Asheville,US,North America,2019,14.594904109589047
Athens,Greece,Europe,1995,18.304027397260263
Athens,Greece,Europe,1996,18.078661202185803
Athens,Greece,Europe,1997,17.742082191780813
Athens,Greece,Europe,1998,18.612348066298352
Athens,Greece,Europe,1999,19.287115384615387
Athens,Greece,Europe,2000,18.77877049180329
Athens,Greece,Europe,2001,18.966739726027395
Athens,Greece,Europe,2002,18.441717451523537
Athens,Greece,Europe,2003,18.288246575342445
Athens,Greece,Europe,2004,18.14147540983606
Athens,Greece,Europe,2005,17.929753424657527
Athens,Greece,Europe,2006,17.872975206611567
Athens,Greece,Europe,2007,18.75900277008312
Athens,Greece,Europe,2008,18.832939560439577
Athens,Greece,Europe,2009,18.748787878787883
Athens,Greece,Europe,2010,19.51599999999999
Athens,Greece,Europe,2011,19.01210958904109
Athens,Greece,Europe,2012,15.64528301886793
Atlanta,US,North America,1995,17.02632876712329
Atlanta,US,North America,1996,16.81431693989073
Atlanta,US,North America,1997,16.11268493150683
Atlanta,US,North America,1998,17.414958448753467
Atlanta,US,North America,1999,17.151648351648365
Atlanta,US,North America,2000,16.508142076502747
Atlanta,US,North America,2001,16.742219178082195
Atlanta,US,North America,2002,16.855096952908593
Atlanta,US,North America,2003,16.35813186813188
Atlanta,US,North America,2004,16.874972677595622
Atlanta,US,North America,2005,16.594630136986318
Atlanta,US,North America,2006,17.309424657534244
Atlanta,US,North America,2007,17.799725274725265
Atlanta,US,North America,2008,16.726657534246588
Atlanta,US,North America,2009,16.48747252747253
Atlanta,US,North America,2010,16.696958904109582
Atlanta,US,North America,2011,17.701342465753413
Atlanta,US,North America,2012,18.339808743169392
Atlanta,US,North America,2013,16.491863013698627
Atlanta,US,North America,2014,16.526027397260275
Atlanta,US,North America,2015,17.874958904109587
Atlanta,US,North America,2016,18.44762295081966
Atlanta,US,North America,2017,18.25052054794522
Atlanta,US,North America,2018,17.670438356164375
Atlanta,US,North America,2019,18.649616438356166
Atlantic City,US,North America,1995,11.957424657534249
Atlantic City,US,North America,1996,11.51554644808743
Atlantic City,US,North America,1997,11.822865013774097
Atlantic City,US,North America,1998,13.579055555555561
Atlantic City,US,North America,1999,12.797000000000015
Atlantic City,US,North America,2000,11.877835616438356
Atlantic City,US,North America,2001,12.834930747922447
Atlantic City,US,North America,2002,13.145208913649029
Atlantic City,US,North America,2003,11.855961538461543
Atlantic City,US,North America,2004,12.312131147540972
Atlantic City,US,North America,2005,12.553123287671232
Atlantic City,US,North America,2006,13.63475138121546
Atlantic City,US,North America,2007,13.188763736263734
Atlantic City,US,North America,2008,13.266263736263754
Atlantic City,US,North America,2009,12.741098901098901
Atlantic City,US,North America,2010,13.457506849315076
Atlantic City,US,North America,2011,14.008109589041084
Atlantic City,US,North America,2012,13.996452513966497
Atlantic City,US,North America,2013,12.23827397260273
Atlantic City,US,North America,2014,11.819205479452053
Atlantic City,US,North America,2015,13.205479452054787
Atlantic City,US,North America,2016,13.498567493112946
Atlantic City,US,North America,2017,13.832904109589037
Atlantic City,US,North America,2018,13.75172602739727
Atlantic City,US,North America,2019,13.672602739726033
Auckland,New Zealand,Australia/South Pacific,1995,15.38005494505493
Auckland,New Zealand,Australia/South Pacific,1996,15.25811475409835
Auckland,New Zealand,Australia/South Pacific,1997,14.834876712328763
Auckland,New Zealand,Australia/South Pacific,1998,16.252326869806094
Auckland,New Zealand,Australia/South Pacific,1999,15.671593406593399
Auckland,New Zealand,Australia/South Pacific,2000,15.495287671232873
Auckland,New Zealand,Australia/South Pacific,2001,15.439008264462817
Auckland,New Zealand,Australia/South Pacific,2002,15.286296296296292
Auckland,New Zealand,Australia/South Pacific,2003,15.165322128851539
Auckland,New Zealand,Australia/South Pacific,2004,14.748306010928964
Auckland,New Zealand,Australia/South Pacific,2005,15.828849315068478
Auckland,New Zealand,Australia/South Pacific,2006,15.014164383561642
Auckland,New Zealand,Australia/South Pacific,2007,15.404560439560445
Auckland,New Zealand,Australia/South Pacific,2008,15.491236263736267
Auckland,New Zealand,Australia/South Pacific,2009,14.924175824175832
Auckland,New Zealand,Australia/South Pacific,2010,15.694093406593392
Auckland,New Zealand,Australia/South Pacific,2011,15.616109589041086
Auckland,New Zealand,Australia/South Pacific,2012,15.062583333333315
Auckland,New Zealand,Australia/South Pacific,2013,15.800630136986298
Auckland,New Zealand,Australia/South Pacific,2014,15.374175824175813
Auckland,New Zealand,Australia/South Pacific,2015,15.421510989010978
Auckland,New Zealand,Australia/South Pacific,2016,16.046740331491705
Auckland,New Zealand,Australia/South Pacific,2017,15.845479452054787
Auckland,New Zealand,Australia/South Pacific,2018,15.877590027700814
Auckland,New Zealand,Australia/South Pacific,2019,15.868077994428962
Austin,US,North America,1995,20.157315068493137
Austin,US,North America,1996,19.990603448275866
Austin,US,North America,1997,19.217753424657552
Austin,US,North America,1998,21.3467867036011
Austin,US,North America,1999,20.80392857142858
Austin,US,North America,2000,20.262868852459018
Austin,US,North America,2001,19.283561643835615
Austin,US,North America,2002,19.385429362880878
Austin,US,North America,2003,19.641346153846147
Austin,US,North America,2004,19.81718579234971
Austin,US,North America,2005,20.53010958904108
